setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium acetate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ePOeR,298.15,1,100,1097.5,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,303.15,0,100,1149,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,303.15,0.052,100,1163.6,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,303.15,0.1009,100,1182.6,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,303.15,0.1513,100,1205.1,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,303.15,0.3506,100,1209.6,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,303.15,0.4459,100,1184.4,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,303.15,0.5515,100,1162.2,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,303.15,0.6515,100,1146.5,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,303.15,0.7515,100,1132.6,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,303.15,0.8504,100,1117.8,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,303.15,0.8957,100,1109.9,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,303.15,0.951,100,1102,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,303.15,1,100,1094.5,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,308.15,0,100,1143.6,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,308.15,0.052,100,1158.7,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,308.15,0.1009,100,1177.9,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,308.15,0.1513,100,1200.5,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,308.15,0.3506,100,1205.9,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,308.15,0.4459,100,1180.6,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,308.15,0.5515,100,1158.7,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,308.15,0.6515,100,1143.3,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,308.15,0.7515,100,1129.4,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,308.15,0.8504,100,1114.7,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,308.15,0.8957,100,1106.8,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,308.15,0.951,100,1098.9,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,308.15,1,100,1091.4,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,313.15,0,100,1138.3,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,313.15,0.052,100,1153.8,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,313.15,0.1009,100,1173.4,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,313.15,0.1513,100,1196,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,313.15,0.3506,100,1202.2,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,313.15,0.4459,100,1176.9,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,313.15,0.5515,100,1155.3,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,313.15,0.6515,100,1140,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,313.15,0.7515,100,1126.2,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,313.15,0.8504,100,1111.5,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,313.15,0.8957,100,1103.6,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,313.15,0.951,100,1095.8,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,313.15,1,100,1088.3,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,318.15,0,100,1132.9,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,318.15,0.052,100,1149,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,318.15,0.1009,100,1169.2,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,318.15,0.1513,100,1191.9,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,318.15,0.3506,100,1198.4,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,318.15,0.4459,100,1173.4,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,318.15,0.5515,100,1152,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,318.15,0.6515,100,1136.8,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,318.15,0.7515,100,1123,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,318.15,0.8504,100,1108.3,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,318.15,0.8957,100,1100.5,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
ePOeR,318.15,0.951,100,1092.8,Nduli and Deenadayalu (2017),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,
