setid,"Temperature, K",Mole fraction of 1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
bwZjx,293.15,0.6002,100,1316.2,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,293.15,0.6985,100,1341.1,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,293.15,0.8006,100,1363.2,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,293.15,0.8934,100,1380.5,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,293.15,1,100,1398.4,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,298.15,0,100,969,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,298.15,0.0251,100,997,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,298.15,0.0556,100,1027.9,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,298.15,0.1001,100,1067.3,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,298.15,0.1506,100,1106.9,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,298.15,0.2,100,1141.5,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,298.15,0.2973,100,1197.1,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,298.15,0.349,100,1222,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,298.15,0.4,100,1243.8,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,298.15,0.4998,100,1280.8,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,298.15,0.6002,100,1311.4,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,298.15,0.6985,100,1336.6,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,298.15,0.8006,100,1358.8,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,298.15,0.8934,100,1376.2,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,298.15,1,100,1393.8,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,303.15,0,100,963.2,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,303.15,0.0251,100,991.3,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,303.15,0.0556,100,1022.2,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,303.15,0.1001,100,1061.7,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,303.15,0.1506,100,1101.5,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,303.15,0.2,100,1136,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,303.15,0.2973,100,1192,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,303.15,0.349,100,1217,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,303.15,0.4,100,1238.7,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,303.15,0.4998,100,1276,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,303.15,0.6002,100,1306.6,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,303.15,0.6985,100,1332,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,303.15,0.8006,100,1354.1,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,303.15,0.8934,100,1371.7,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,303.15,1,100,1389.4,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,308.15,0,100,957.7,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,308.15,0.0251,100,985.9,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,308.15,0.0556,100,1016.9,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,308.15,0.1001,100,1056.4,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,308.15,0.1506,100,1096.5,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,308.15,0.2,100,1131,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,308.15,0.2973,100,1187.2,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,308.15,0.349,100,1212.3,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,308.15,0.4,100,1234.2,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,308.15,0.4998,100,1271.3,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,308.15,0.6002,100,1302.1,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,308.15,0.6985,100,1327.7,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,308.15,0.8006,100,1349.7,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,308.15,0.8934,100,1367.5,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,308.15,1,100,1385.3,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,313.15,0,100,951.9,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,313.15,0.0251,100,980.2,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,313.15,0.0556,100,1011.3,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,313.15,0.1001,100,1051,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,313.15,0.1506,100,1091.1,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,313.15,0.2,100,1126,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,313.15,0.2973,100,1182.3,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,313.15,0.349,100,1207.5,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,313.15,0.4,100,1229.5,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,313.15,0.4998,100,1266.8,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,313.15,0.6002,100,1297.5,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,313.15,0.6985,100,1323.1,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,313.15,0.8006,100,1345.3,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,313.15,0.8934,100,1363.1,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,313.15,1,100,1380.9,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,318.15,0,100,946,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,318.15,0.0251,100,974.5,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
bwZjx,318.15,0.0556,100,1005.6,Papovic et al. (2020),Density,Liquid,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
