setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium acetate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
yCWWW,313.15,0.166,96.7,1007,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,313.15,0.318,96.7,1033.1,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,313.15,0.411,96.7,1045.5,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,313.15,0.52,96.7,1057.7,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,313.15,0.649,96.7,1068.9,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,313.15,0.806,96.7,1080,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,313.15,0.898,96.7,1085.7,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,313.15,1,96.7,1091.2,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,318.15,0,96.7,957.9,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,318.15,0.166,96.7,1002.8,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,318.15,0.318,96.7,1029.3,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,318.15,0.411,96.7,1041.9,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,318.15,0.52,96.7,1054.3,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,318.15,0.649,96.7,1065.7,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,318.15,0.806,96.7,1076.9,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,318.15,0.898,96.7,1082.6,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,318.15,1,96.7,1088.2,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,323.15,0,96.7,952.84,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,323.15,0.166,96.7,998.5,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,323.15,0.318,96.7,1025.5,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,323.15,0.411,96.7,1038.3,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,323.15,0.52,96.7,1050.9,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,323.15,0.649,96.7,1062.4,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,323.15,0.806,96.7,1073.8,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,323.15,0.898,96.7,1079.6,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,323.15,1,96.7,1085.2,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,328.15,0,96.7,947.75,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,328.15,0.166,96.7,994.3,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,328.15,0.318,96.7,1021.7,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,328.15,0.411,96.7,1034.7,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,328.15,0.52,96.7,1047.5,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,328.15,0.649,96.7,1059.2,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,328.15,0.806,96.7,1070.8,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,328.15,0.898,96.7,1076.6,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,328.15,1,96.7,1082.2,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,333.15,0,96.7,942.65,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,333.15,0.166,96.7,990.1,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,333.15,0.318,96.7,1018,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,333.15,0.411,96.7,1031.2,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,333.15,0.52,96.7,1044.2,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,333.15,0.649,96.7,1056,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,333.15,0.806,96.7,1067.7,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,333.15,0.898,96.7,1073.5,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,333.15,1,96.7,1079.3,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,338.15,0,96.7,937.54,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,338.15,0.166,96.7,985.8,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,338.15,0.318,96.7,1014.3,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,338.15,0.411,96.7,1027.6,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,338.15,0.52,96.7,1040.8,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,338.15,0.649,96.7,1052.8,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,338.15,0.806,96.7,1064.6,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,338.15,0.898,96.7,1070.5,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,338.15,1,96.7,1076.3,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,343.15,0,96.7,932.4,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,343.15,0.166,96.7,981.6,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,343.15,0.318,96.7,1010.6,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,343.15,0.411,96.7,1024,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,343.15,0.52,96.7,1037.4,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,343.15,0.649,96.7,1049.6,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,343.15,0.806,96.7,1061.6,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,343.15,0.898,96.7,1067.6,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,343.15,1,96.7,1073.4,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,348.15,0,96.7,927.24,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,348.15,0.166,96.7,977.3,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,348.15,0.318,96.7,1006.9,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,348.15,0.411,96.7,1020.5,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,348.15,0.52,96.7,1034.1,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,348.15,0.649,96.7,1046.4,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,348.15,0.806,96.7,1058.5,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,348.15,0.898,96.7,1064.6,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,348.15,1,96.7,1070.5,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,353.15,0,96.7,922.05,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,353.15,0.166,96.7,973,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,353.15,0.318,96.7,1003.1,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,353.15,0.411,96.7,1016.9,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,353.15,0.52,96.7,1030.7,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,353.15,0.649,96.7,1043.2,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,353.15,0.806,96.7,1055.5,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,353.15,0.898,96.7,1061.6,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
yCWWW,353.15,1,96.7,1067.6,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPLMm,c1ccncc1,pyridine,,,
