setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,Mole fraction of 2-pyrrolidinone,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
Ygfbl,293.15,0.6206,0.2245,101,1241.7,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,293.15,0.6489,0.1946,101,1245.1,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,293.15,0.6531,0.1881,101,1245.4,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,293.15,0.6911,0.1678,101,1250.6,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,293.15,0.7144,0.1572,101,1253.8,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.1797,0.7437,101,1156.1,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.1952,0.7087,101,1157.9,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.2041,0.6838,101,1158.6,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.2181,0.6798,101,1163.6,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.2381,0.6106,101,1163.5,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.2598,0.5748,101,1167.7,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.2831,0.5407,101,1172.4,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.3001,0.5184,101,1176.1,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.3255,0.4879,101,1181.6,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.3471,0.4642,101,1186.3,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.3637,0.4468,101,1189.9,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.3897,0.4212,101,1195.5,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.4036,0.4081,101,1198.4,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.4131,0.3993,101,1200.4,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.4355,0.3793,101,1205,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.4487,0.3679,101,1207.7,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.4731,0.3472,101,1212.5,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.4865,0.3358,101,1215,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.5025,0.3226,101,1218,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.5285,0.3013,101,1222.7,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.5465,0.2867,101,1225.8,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.5587,0.2767,101,1227.9,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.5789,0.2602,101,1231.2,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.5835,0.2563,101,1231.9,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.5979,0.2444,101,1234.2,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.6206,0.2245,101,1237.5,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.6489,0.1946,101,1241.2,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.6531,0.1881,101,1241.6,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.6911,0.1678,101,1246.8,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,298.15,0.7144,0.1572,101,1249.9,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.1797,0.7437,101,1152.1,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.1952,0.7087,101,1153.8,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.2041,0.6838,101,1154.5,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.2181,0.6798,101,1159.6,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.2381,0.6106,101,1159.5,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.2598,0.5748,101,1163.6,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.2831,0.5407,101,1168.5,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.3001,0.5184,101,1172.1,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.3255,0.4879,101,1177.7,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.3471,0.4642,101,1182.5,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.3637,0.4468,101,1186.2,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.3897,0.4212,101,1191.8,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.4036,0.4081,101,1194.8,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.4131,0.3993,101,1196.8,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.4355,0.3793,101,1201.4,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.4487,0.3679,101,1204.1,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.4731,0.3472,101,1208.9,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.4865,0.3358,101,1211.5,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.5025,0.3226,101,1214.5,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.5285,0.3013,101,1219.2,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.5465,0.2867,101,1222.4,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.5587,0.2767,101,1224.4,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.5789,0.2602,101,1227.7,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.5835,0.2563,101,1228.5,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.5979,0.2444,101,1230.7,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.6206,0.2245,101,1234,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
Ygfbl,303.15,0.6489,0.1946,101,1237.4,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
