setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium ethyl sulfate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
cNPRh,293.15,1,101.3,1232.8,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,298.15,0,101.3,942.7,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,298.15,0.0424,101.3,970.6,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,298.15,0.0664,101.3,985.6,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,298.15,0.0927,101.3,1000.8,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,298.15,0.1873,101.3,1046.4,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,298.15,0.272,101.3,1078.3,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,298.15,0.3588,101.3,1106.1,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,298.15,0.4536,101.3,1131.7,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,298.15,0.5695,101.3,1158.6,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,298.15,0.6703,101.3,1178.9,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,298.15,0.7705,101.3,1196.6,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,298.15,0.8878,101.3,1214.3,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,298.15,1,101.3,1226.3,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,303.15,0,101.3,937.6,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,303.15,0.0424,101.3,966.3,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,303.15,0.0664,101.3,981.3,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,303.15,0.0927,101.3,996.5,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,303.15,0.1873,101.3,1042.2,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,303.15,0.272,101.3,1074.4,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,303.15,0.3588,101.3,1102.3,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,303.15,0.4536,101.3,1128,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,303.15,0.5695,101.3,1155,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,303.15,0.6703,101.3,1175.4,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,303.15,0.7705,101.3,1193,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,303.15,0.8878,101.3,1210.9,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,303.15,1,101.3,1225.9,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,308.15,0,101.3,932.6,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,308.15,0.0424,101.3,961.7,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,308.15,0.0664,101.3,976.8,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,308.15,0.0927,101.3,992.1,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,308.15,0.1873,101.3,1038,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,308.15,0.272,101.3,1070.5,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,308.15,0.3588,101.3,1098.5,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,308.15,0.4536,101.3,1124.3,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,308.15,0.5695,101.3,1151.4,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,308.15,0.6703,101.3,1171.8,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,308.15,0.7705,101.3,1189.5,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,308.15,0.8878,101.3,1207.5,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,308.15,1,101.3,1222.5,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,313.15,0,101.3,927.5,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,313.15,0.0424,101.3,957.1,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,313.15,0.0664,101.3,972.5,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,313.15,0.0927,101.3,988,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,313.15,0.1873,101.3,1033.7,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,313.15,0.272,101.3,1066.3,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,313.15,0.3588,101.3,1094.5,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,313.15,0.4536,101.3,1120.5,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,313.15,0.5695,101.3,1147.7,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,313.15,0.6703,101.3,1168.3,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,313.15,0.7705,101.3,1186,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,313.15,0.8878,101.3,1204.1,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
cNPRh,313.15,1,101.3,1216,Oriyomi et al. (2020),Density,Liquid,AAQxQx,CC(C)C(=O)O,2-methylpropanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
