setid,"Temperature, K",Mole fraction of 1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
vRbvi,298.15,0.1019,101,904.8,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,298.15,0.1505,101,949.1,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,298.15,0.2002,101,988,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,298.15,0.3002,101,1050.9,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,298.15,0.3997,101,1099.2,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,298.15,0.4996,101,1137.7,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,298.15,0.6001,101,1169.2,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,298.15,0.6999,101,1195.2,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,298.15,0.8015,101,1217.5,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,298.15,0.8501,101,1226.9,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,298.15,0.8993,101,1235.8,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,298.15,0.9482,101,1244,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,298.15,1,101,1252.1,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,308.15,0,101,772.4,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,308.15,0.0506,101,840.4,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,308.15,0.1019,101,896.6,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,308.15,0.1505,101,941,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,308.15,0.2002,101,980,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,308.15,0.3002,101,1043,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,308.15,0.3997,101,1091.4,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,308.15,0.4996,101,1130.1,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,308.15,0.6001,101,1161.7,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,308.15,0.6999,101,1187.8,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,308.15,0.8015,101,1210.2,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,308.15,0.8501,101,1219.6,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,308.15,0.8993,101,1228.6,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,308.15,0.9482,101,1236.8,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,308.15,1,101,1245,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,318.15,0,101,763.4,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,318.15,0.0506,101,831.8,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,318.15,0.1019,101,888.1,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,318.15,0.1505,101,932.7,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,318.15,0.2002,101,971.9,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,318.15,0.3002,101,1035.1,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,318.15,0.3997,101,1083.7,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,318.15,0.4996,101,1122.5,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,318.15,0.6001,101,1154.3,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,318.15,0.6999,101,1180.4,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,318.15,0.8015,101,1202.9,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,318.15,0.8501,101,1212.4,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,318.15,0.8993,101,1221.3,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,318.15,0.9482,101,1229.6,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,318.15,1,101,1237.8,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,328.15,0,101,754.1,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,328.15,0.0506,101,822.9,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,328.15,0.1019,101,879.5,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,328.15,0.1505,101,924.4,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,328.15,0.2002,101,963.7,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,328.15,0.3002,101,1027.2,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,328.15,0.3997,101,1076,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,328.15,0.4996,101,1115,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,328.15,0.6001,101,1146.8,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,328.15,0.6999,101,1173,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,328.15,0.8015,101,1195.6,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,328.15,0.8501,101,1205.2,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,328.15,0.8993,101,1214.1,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,328.15,0.9482,101,1222.4,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
vRbvi,328.15,1,101,1230.7,Vercher et al. (2018),Density,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcwx,CC(C)O,propan-2-ol,,,
