setid,Mole fraction of N-(2-hydroxyethyl)butan-1-aminium acetate,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
MZcum,0.4067,313.15,101,1091.9,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4067,318.15,101,1088.3,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4067,323.15,101,1084.7,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4067,328.15,101,1081,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4067,333.15,101,1077.4,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4067,338.15,101,1073.7,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4067,343.15,101,1070,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4067,348.15,101,1066.3,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4067,353.15,101,1062.6,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4067,358.15,101,1058.9,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4067,363.15,101,1055.2,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4067,368.15,101,1051.5,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4067,373.15,101,1047.8,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4989,283.15,101,1101.6,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4989,288.15,101,1097.9,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4989,293.15,101,1094.1,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4989,298.15,101,1090.3,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4989,303.15,101,1086.6,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4989,308.15,101,1082.9,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4989,313.15,101,1079.2,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4989,318.15,101,1075.5,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4989,323.15,101,1071.8,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4989,328.15,101,1068.1,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4989,333.15,101,1064.4,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4989,338.15,101,1060.6,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4989,343.15,101,1056.9,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4989,348.15,101,1053.1,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4989,353.15,101,1049.3,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4989,358.15,101,1045.5,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4989,363.15,101,1041.7,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4989,368.15,101,1037.9,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.4989,373.15,101,1034.1,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.6316,283.15,101,1081.9,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.6316,288.15,101,1078.2,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.6316,293.15,101,1074.4,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.6316,298.15,101,1070.6,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.6316,303.15,101,1066.9,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.6316,308.15,101,1063.2,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.6316,313.15,101,1059.5,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.6316,318.15,101,1055.8,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.6316,323.15,101,1052.1,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.6316,328.15,101,1048.4,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.6316,333.15,101,1044.6,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.6316,338.15,101,1040.8,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.6316,343.15,101,1037,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.6316,348.15,101,1033.1,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.6316,353.15,101,1029.3,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.6316,358.15,101,1025.4,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.6316,363.15,101,1021.5,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.6316,368.15,101,1017.6,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.6316,373.15,101,1013.7,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.7065,283.15,101,1070.1,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.7065,288.15,101,1066.4,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.7065,293.15,101,1062.7,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.7065,298.15,101,1058.9,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.7065,303.15,101,1055.2,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.7065,308.15,101,1051.5,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.7065,313.15,101,1047.8,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.7065,318.15,101,1044.1,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.7065,323.15,101,1040.5,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.7065,328.15,101,1036.7,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.7065,333.15,101,1033,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.7065,338.15,101,1029.1,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.7065,343.15,101,1025.3,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.7065,348.15,101,1021.4,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.7065,353.15,101,1017.5,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.7065,358.15,101,1013.6,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.7065,363.15,101,1009.7,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.7065,368.15,101,1005.8,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.7065,373.15,101,1001.9,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.8011,283.15,101,1056,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.8011,288.15,101,1052.4,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.8011,293.15,101,1048.8,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.8011,298.15,101,1045,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.8011,303.15,101,1041.3,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.8011,308.15,101,1037.6,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.8011,313.15,101,1033.9,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.8011,318.15,101,1030.2,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.8011,323.15,101,1026.5,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.8011,328.15,101,1022.8,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.8011,333.15,101,1019,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.8011,338.15,101,1015.2,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
MZcum,0.8011,343.15,101,1011.4,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
