setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,Mole fraction of N-methylpyrrolidone,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
UgoBG,293.15,0.3874,0.4222,100,1180.7,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,293.15,0.4047,0.4063,100,1185.4,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,293.15,0.4312,0.3762,100,1191.9,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,293.15,0.4573,0.3584,100,1198.5,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,293.15,0.4712,0.3468,100,1201.7,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,293.15,0.4852,0.3341,100,1204.8,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,293.15,0.5035,0.3188,100,1208.7,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,293.15,0.5294,0.2985,100,1214.1,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,293.15,0.5471,0.2845,100,1217.5,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,293.15,0.5566,0.2759,100,1219.3,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,293.15,0.5775,0.2618,100,1223.3,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,293.15,0.5964,0.2459,100,1226.5,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,293.15,0.6174,0.2282,100,1229.9,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,293.15,0.6494,0.1984,100,1234.1,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,293.15,0.6652,0.1879,100,1236.5,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,293.15,0.6856,0.1712,100,1239.8,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,293.15,0.6966,0.1687,100,1241.4,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.1581,0.7668,100,1097.1,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.1723,0.7418,100,1102.7,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.1951,0.7071,100,1111.6,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.2237,0.6551,100,1122.4,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.2461,0.6179,100,1130.7,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.2731,0.5871,100,1140.2,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.2954,0.5572,100,1147.9,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.3111,0.5348,100,1153.1,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.3363,0.4927,100,1161.4,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.3625,0.4656,100,1169.4,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.3874,0.4222,100,1176.6,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.4047,0.4063,100,1181.3,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.4312,0.3762,100,1188.2,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.4573,0.3584,100,1194.8,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.4712,0.3468,100,1198.1,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.4852,0.3341,100,1201.2,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.5035,0.3188,100,1205.3,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.5294,0.2985,100,1210.7,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.5471,0.2845,100,1214.2,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.5566,0.2759,100,1216,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.5775,0.2618,100,1220,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.5964,0.2459,100,1223.2,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.6174,0.2282,100,1226.6,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.6494,0.1984,100,1231.1,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.6652,0.1879,100,1233.5,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.6856,0.1712,100,1236.9,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,298.15,0.6966,0.1687,100,1238.4,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.1581,0.7668,100,1093.5,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.1723,0.7418,100,1099.3,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.1951,0.7071,100,1108.3,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.2237,0.6551,100,1119.3,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.2461,0.6179,100,1127.7,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.2731,0.5871,100,1137.3,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.2954,0.5572,100,1145,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.3111,0.5348,100,1150.4,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.3363,0.4927,100,1158.8,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.3625,0.4656,100,1166.8,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.3874,0.4222,100,1174.2,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.4047,0.4063,100,1179,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.4312,0.3762,100,1185.9,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.4573,0.3584,100,1192.5,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.4712,0.3468,100,1195.8,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.4852,0.3341,100,1199,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.5035,0.3188,100,1203,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.5294,0.2985,100,1208.4,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.5471,0.2845,100,1211.9,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.5566,0.2759,100,1213.6,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.5775,0.2618,100,1217.6,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.5964,0.2459,100,1220.8,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.6174,0.2282,100,1224.2,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.6494,0.1984,100,1228.2,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.6652,0.1879,100,1230.5,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.6856,0.1712,100,1233.7,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,303.15,0.6966,0.1687,100,1235.2,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,308.15,0.1581,0.7668,100,1089.1,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,308.15,0.1723,0.7418,100,1094.9,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,308.15,0.1951,0.7071,100,1103.9,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,308.15,0.2237,0.6551,100,1114.9,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
