setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium acetate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
koMEs,333.15,0.517,96.7,1074.4,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,333.15,0.647,96.7,1076,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,333.15,0.805,96.7,1077.7,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,333.15,0.897,96.7,1078.5,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,333.15,1,96.7,1079.3,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,338.15,0,96.7,1055.4,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,338.15,0.165,96.7,1062.7,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,338.15,0.315,96.7,1067,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,338.15,0.408,96.7,1069,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,338.15,0.517,96.7,1071,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,338.15,0.647,96.7,1072.8,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,338.15,0.805,96.7,1074.6,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,338.15,0.897,96.7,1075.5,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,338.15,1,96.7,1076.3,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,343.15,0,96.7,1050.4,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,343.15,0.165,96.7,1058.4,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,343.15,0.315,96.7,1063.2,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,343.15,0.408,96.7,1065.3,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,343.15,0.517,96.7,1067.5,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,343.15,0.647,96.7,1069.5,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,343.15,0.805,96.7,1071.5,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,343.15,0.897,96.7,1072.5,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,343.15,1,96.7,1073.4,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,348.15,0,96.7,1045.4,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,348.15,0.165,96.7,1054.2,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,348.15,0.315,96.7,1059.3,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,348.15,0.408,96.7,1061.7,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,348.15,0.517,96.7,1064.1,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,348.15,0.647,96.7,1066.3,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,348.15,0.805,96.7,1068.4,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,348.15,0.897,96.7,1069.5,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,348.15,1,96.7,1070.5,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,353.15,0,96.7,1040.4,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,353.15,0.165,96.7,1049.9,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,353.15,0.315,96.7,1055.5,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,353.15,0.408,96.7,1058.1,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,353.15,0.517,96.7,1060.7,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,353.15,0.647,96.7,1063,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,353.15,0.805,96.7,1065.3,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,353.15,0.897,96.7,1066.5,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
koMEs,353.15,1,96.7,1067.6,Yang et al. (2019e),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
