setid,"Temperature, K",Mole fraction of 1-hexyl-3-methylimidazolium nitrate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ZVmrr,303.15,0.6502,100,1064.9,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,303.15,0.7417,100,1081.2,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,303.15,0.8518,100,1097.4,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,303.15,0.9396,100,1108,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,303.15,1,100,1114.3,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,308.15,0,100,772.4,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,308.15,0.0817,100,839.5,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,308.15,0.1594,100,890.3,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,308.15,0.2402,100,932.9,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,308.15,0.3493,100,978.6,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,308.15,0.4408,100,1009,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,308.15,0.5609,100,1040.8,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,308.15,0.6502,100,1060.2,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,308.15,0.7417,100,1076.8,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,308.15,0.8518,100,1093.5,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,308.15,0.9396,100,1104.5,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,308.15,1,100,1111.1,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,313.15,0,100,768,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,313.15,0.0817,100,834.9,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,313.15,0.1594,100,885.4,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,313.15,0.2402,100,927.8,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,313.15,0.3493,100,973.4,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,313.15,0.4408,100,1003.8,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,313.15,0.5609,100,1036,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,313.15,0.6502,100,1055.6,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,313.15,0.7417,100,1072.6,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,313.15,0.8518,100,1089.6,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,313.15,0.9396,100,1100.9,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,313.15,1,100,1107.8,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,318.15,0,100,763.4,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,318.15,0.0817,100,830.1,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,318.15,0.1594,100,880.3,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,318.15,0.2402,100,922.7,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,318.15,0.3493,100,968.3,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,318.15,0.4408,100,998.9,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,318.15,0.5609,100,1031.4,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,318.15,0.6502,100,1051.2,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,318.15,0.7417,100,1068.4,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,318.15,0.8518,100,1085.8,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,318.15,0.9396,100,1097.5,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,318.15,1,100,1104.7,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,323.15,0,100,758.8,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,323.15,0.0817,100,825.3,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,323.15,0.1594,100,875.5,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,323.15,0.2402,100,917.9,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,323.15,0.3493,100,963.5,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,323.15,0.4408,100,994.3,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,323.15,0.5609,100,1027,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,323.15,0.6502,100,1047.1,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,323.15,0.7417,100,1064.4,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,323.15,0.8518,100,1082.1,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,323.15,0.9396,100,1094.2,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
ZVmrr,323.15,1,100,1101.6,Rameshi et al. (2020),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AALcwx,CC(C)O,propan-2-ol,,,
