setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium trifluoromethanesulfonate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
lmHbN,298.15,0.808,101.3,1324,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,298.15,0.845,101.3,1336,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,298.15,0.898,101.3,1353,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,298.15,0.953,101.3,1369,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,298.15,1,101.3,1383,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,303.15,0,101.3,903,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,303.15,0.051,101.3,940,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,303.15,0.104,101.3,976,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,303.15,0.199,101.3,1037,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,303.15,0.241,101.3,1063,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,303.15,0.296,101.3,1094,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,303.15,0.416,101.3,1157,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,303.15,0.506,101.3,1200,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,303.15,0.606,101.3,1243,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,303.15,0.698,101.3,1280,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,303.15,0.808,101.3,1320,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,303.15,0.845,101.3,1332,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,303.15,0.898,101.3,1349,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,303.15,0.953,101.3,1365,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,303.15,1,101.3,1379,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,308.15,0,101.3,899,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,308.15,0.051,101.3,936,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,308.15,0.104,101.3,972,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,308.15,0.199,101.3,1033,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,308.15,0.241,101.3,1059,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,308.15,0.296,101.3,1089,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,308.15,0.416,101.3,1153,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,308.15,0.506,101.3,1196,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,308.15,0.606,101.3,1239,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,308.15,0.698,101.3,1276,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,308.15,0.808,101.3,1316,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,308.15,0.845,101.3,1328,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,308.15,0.898,101.3,1344,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,308.15,0.953,101.3,1361,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,308.15,1,101.3,1374,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,313.15,0,101.3,895,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,313.15,0.051,101.3,931,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,313.15,0.104,101.3,968,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,313.15,0.199,101.3,1029,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,313.15,0.241,101.3,1054,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,313.15,0.296,101.3,1085,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,313.15,0.416,101.3,1149,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,313.15,0.506,101.3,1192,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,313.15,0.606,101.3,1235,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,313.15,0.698,101.3,1272,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,313.15,0.808,101.3,1311,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,313.15,0.845,101.3,1324,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,313.15,0.898,101.3,1340,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,313.15,0.953,101.3,1357,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,313.15,1,101.3,1370,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,318.15,0,101.3,890,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,318.15,0.051,101.3,927,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,318.15,0.104,101.3,963,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,318.15,0.199,101.3,1024,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,318.15,0.241,101.3,1050,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,318.15,0.296,101.3,1081,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,318.15,0.416,101.3,1145,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,318.15,0.506,101.3,1187,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,318.15,0.606,101.3,1231,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,318.15,0.698,101.3,1268,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,318.15,0.808,101.3,1307,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,318.15,0.845,101.3,1320,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,318.15,0.898,101.3,1336,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,318.15,0.953,101.3,1353,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
lmHbN,318.15,1,101.3,1366,Aangothu et al. (2019),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAUBtI,CCCOCCO,2-propoxyethanol,,,
