setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,Mole fraction of N-methylpyrrolidone,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
BSUDX,293.15,0.6003,0.2383,101,1224.2,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,293.15,0.6221,0.2214,101,1229,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,293.15,0.6462,0.2021,101,1234,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,293.15,0.6651,0.1883,101,1237.5,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,293.15,0.6788,0.1778,101,1240,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,293.15,0.6918,0.1679,101,1242.2,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,293.15,0.7231,0.1443,101,1247.2,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.1799,0.7366,101,1095.6,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.1941,0.7092,101,1098.3,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.2044,0.6892,101,1100.4,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.2223,0.6252,101,1105.7,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.2602,0.5285,101,1122,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.3018,0.4912,101,1133.8,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.3271,0.4723,101,1140.4,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.3476,0.4674,101,1143.2,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.3645,0.4481,101,1149.2,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.3893,0.4215,101,1157.9,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.3947,0.4159,101,1159.8,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.4029,0.4076,101,1162.7,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.4121,0.3985,101,1165.8,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.433,0.3784,101,1172.9,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.4454,0.3669,101,1177,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.4676,0.3469,101,1184.2,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.4844,0.3323,101,1189.4,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.5024,0.3169,101,1194.8,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.5247,0.2985,101,1201.2,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.5405,0.2856,101,1205.6,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.5531,0.2755,101,1208.9,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.5768,0.2567,101,1214.9,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.5862,0.2493,101,1217.2,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.6003,0.2383,101,1220.5,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.6221,0.2214,101,1225.3,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.6462,0.2021,101,1230.3,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.6651,0.1883,101,1233.9,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.6788,0.1778,101,1236.3,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.6918,0.1679,101,1238.6,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,298.15,0.7231,0.1443,101,1243.5,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.1799,0.7366,101,1090.9,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.1941,0.7092,101,1093.5,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.2044,0.6892,101,1095.5,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.2223,0.6252,101,1100.8,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.2602,0.5285,101,1117.4,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.3018,0.4912,101,1129.1,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.3271,0.4723,101,1135.7,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.3476,0.4674,101,1138.1,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.3645,0.4481,101,1144.2,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.3893,0.4215,101,1153.1,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.3947,0.4159,101,1155,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.4029,0.4076,101,1157.9,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.4121,0.3985,101,1161.1,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.433,0.3784,101,1168.3,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.4454,0.3669,101,1172.5,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.4676,0.3469,101,1179.8,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.4844,0.3323,101,1185.2,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.5024,0.3169,101,1190.7,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.5247,0.2985,101,1197.2,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.5405,0.2856,101,1201.7,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.5531,0.2755,101,1205.1,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.5768,0.2567,101,1211.3,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.5862,0.2493,101,1213.6,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.6003,0.2383,101,1217,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.6221,0.2214,101,1221.9,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.6462,0.2021,101,1227,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
BSUDX,303.15,0.6651,0.1883,101,1230.6,Sharma et al. (2013c),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
