setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
qZBTF,303.15,0.406,100,1.4648,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,303.15,0.4945,100,1.45699,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,303.15,0.607,100,1.44651,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,303.15,0.697,100,1.44097,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,303.15,0.7828,100,1.43197,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,303.15,0.9104,100,1.42592,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,303.15,1,100,1.41913,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,308.15,0,100,1.5065,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,308.15,0.1046,100,1.49444,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,308.15,0.2035,100,1.48295,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,308.15,0.3042,100,1.47251,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,308.15,0.406,100,1.46308,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,308.15,0.4945,100,1.45534,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,308.15,0.607,100,1.44502,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,308.15,0.697,100,1.43944,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,308.15,0.7828,100,1.43065,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,308.15,0.9104,100,1.42459,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,308.15,1,100,1.41764,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,313.15,0,100,1.50415,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,313.15,0.1046,100,1.49224,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,313.15,0.2035,100,1.48108,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,313.15,0.3042,100,1.47065,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,313.15,0.406,100,1.46137,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,313.15,0.4945,100,1.45369,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,313.15,0.607,100,1.44349,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,313.15,0.697,100,1.43784,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,313.15,0.7828,100,1.42937,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,313.15,0.9104,100,1.42327,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,313.15,1,100,1.41621,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,318.15,0,100,1.50181,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,318.15,0.1046,100,1.49001,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,318.15,0.2035,100,1.47899,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,318.15,0.3042,100,1.46886,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,318.15,0.406,100,1.45957,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,318.15,0.4945,100,1.45198,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,318.15,0.607,100,1.44199,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,318.15,0.697,100,1.43632,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,318.15,0.7828,100,1.42834,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,318.15,0.9104,100,1.42194,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,318.15,1,100,1.41472,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,323.15,0,100,1.49948,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,323.15,0.1046,100,1.4878,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,323.15,0.2035,100,1.47691,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,323.15,0.3042,100,1.46692,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,323.15,0.406,100,1.45773,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,323.15,0.4945,100,1.45015,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,323.15,0.607,100,1.44042,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,323.15,0.697,100,1.43462,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,323.15,0.7828,100,1.42708,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,323.15,0.9104,100,1.42061,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
qZBTF,323.15,1,100,1.4133,Sunkara et al. (2015),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
