setid,"Temperature, K","Pressure, kPa","Wavelength, A",Refractive index,reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
YyBQW,358.1,100,450,1.4958,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,358.1,100,532,1.4873,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,358.1,100,633,1.4813,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,358.1,100,964,1.4734,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,358.1,100,1551,1.4701,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,363,100,450,1.4944,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,363,100,532,1.486,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,363,100,633,1.48,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,363,100,964,1.4721,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,363,100,1551,1.4688,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,368.1,100,450,1.4931,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,368.1,100,532,1.4847,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,368.1,100,633,1.4787,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,368.1,100,964,1.4708,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,368.1,100,1551,1.4676,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,373,100,450,1.4918,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,373,100,532,1.4834,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,373,100,633,1.4775,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,373,100,964,1.4696,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,373,100,1551,1.4663,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,378.15,100,450,1.4905,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,378.15,100,532,1.4822,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,378.15,100,633,1.4762,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,378.15,100,964,1.4683,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,378.15,100,1551,1.4651,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,383.1,100,450,1.4892,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,383.1,100,532,1.4809,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,383.1,100,633,1.4749,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,383.1,100,964,1.4671,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,383.1,100,1551,1.4638,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,388.15,100,450,1.4879,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,388.15,100,532,1.4796,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,388.15,100,633,1.4736,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,388.15,100,964,1.4658,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,388.15,100,1551,1.4626,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,393.1,100,450,1.4866,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,393.1,100,532,1.4783,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,393.1,100,633,1.4724,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,393.1,100,964,1.4646,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,393.1,100,1551,1.4613,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,398.15,100,450,1.4853,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,398.15,100,532,1.477,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,398.15,100,633,1.4711,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,398.15,100,964,1.4633,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,398.15,100,1551,1.4601,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,403.1,100,450,1.484,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,403.1,100,532,1.4757,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,403.1,100,633,1.4698,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,403.1,100,964,1.462,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
YyBQW,403.1,100,1551,1.4588,Mero et al. (2022),Refractive index,Liquid,AAraev,C(CCC(=O)C)(=O)[O-].C(C)N1C=[N+](C=C1)C,1-ethyl-3-methylimidazolium levulinate,,,,,,,
