setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
rswAW,303.15,0.8451,101.3,1.41724,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,303.15,0.8927,101.3,1.41431,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,303.15,0.9513,101.3,1.41072,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,303.15,1,101.3,1.40779,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,308.15,0.0531,101.3,1.45753,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,308.15,0.1034,101.3,1.45543,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,308.15,0.1513,101.3,1.45331,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,308.15,0.2034,101.3,1.45087,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,308.15,0.3009,101.3,1.44608,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,308.15,0.405,101.3,1.44075,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,308.15,0.5042,101.3,1.43548,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,308.15,0.5996,101.3,1.43023,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,308.15,0.6991,101.3,1.42456,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,308.15,0.8029,101.3,1.41845,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,308.15,0.8451,101.3,1.4159,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,308.15,0.8927,101.3,1.41301,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,308.15,0.9513,101.3,1.40943,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,308.15,1,101.3,1.40647,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,313.15,0.0531,101.3,1.45564,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,313.15,0.1034,101.3,1.45359,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,313.15,0.1513,101.3,1.4515,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,313.15,0.2034,101.3,1.4491,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,313.15,0.3009,101.3,1.44438,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,313.15,0.405,101.3,1.43913,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,313.15,0.5042,101.3,1.43392,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,313.15,0.5996,101.3,1.42873,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,313.15,0.6991,101.3,1.42312,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,313.15,0.8029,101.3,1.41706,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,313.15,0.8451,101.3,1.41453,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,313.15,0.8927,101.3,1.41165,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,313.15,0.9513,101.3,1.40808,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,313.15,1,101.3,1.40512,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,318.15,0.0531,101.3,1.45372,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,318.15,0.1034,101.3,1.45171,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,318.15,0.1513,101.3,1.44966,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,318.15,0.2034,101.3,1.44729,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,318.15,0.3009,101.3,1.44263,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,318.15,0.405,101.3,1.43743,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,318.15,0.5042,101.3,1.43228,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,318.15,0.5996,101.3,1.42715,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,318.15,0.6991,101.3,1.4216,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,318.15,0.8029,101.3,1.41562,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,318.15,0.8451,101.3,1.41312,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,318.15,0.8927,101.3,1.41026,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,318.15,0.9513,101.3,1.4067,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,318.15,1,101.3,1.40371,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,323.15,0.0531,101.3,1.45181,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,323.15,0.1034,101.3,1.44985,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,323.15,0.1513,101.3,1.44783,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,323.15,0.2034,101.3,1.4455,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,323.15,0.3009,101.3,1.44089,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,323.15,0.405,101.3,1.43575,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,323.15,0.5042,101.3,1.43066,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,323.15,0.5996,101.3,1.42559,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,323.15,0.6991,101.3,1.42011,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,323.15,0.8029,101.3,1.41418,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,323.15,0.8451,101.3,1.41171,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,323.15,0.8927,101.3,1.40888,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,323.15,0.9513,101.3,1.40534,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
rswAW,323.15,1,101.3,1.40234,Prathipati et al. (2023),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,,
