setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
qNEgx,308.15,1,101.3,1.40691,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,313.15,0,101.3,1.46219,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,313.15,0.0513,101.3,1.45764,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,313.15,0.1028,101.3,1.45329,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,313.15,0.1422,101.3,1.45011,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,313.15,0.1894,101.3,1.44643,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,313.15,0.2988,101.3,1.43845,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,313.15,0.3771,101.3,1.4332,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,313.15,0.499,101.3,1.42582,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,313.15,0.591,101.3,1.42088,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,313.15,0.6991,101.3,1.41577,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,313.15,0.812,101.3,1.41123,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,313.15,0.8415,101.3,1.41018,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,313.15,0.8812,101.3,1.40886,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,313.15,0.9423,101.3,1.40703,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,313.15,1,101.3,1.40556,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,318.15,0,101.3,1.46008,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,318.15,0.0513,101.3,1.45559,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,318.15,0.1028,101.3,1.4513,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,318.15,0.1422,101.3,1.44816,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,318.15,0.1894,101.3,1.44453,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,318.15,0.2988,101.3,1.43666,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,318.15,0.3771,101.3,1.43148,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,318.15,0.499,101.3,1.42419,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,318.15,0.591,101.3,1.41931,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,318.15,0.6991,101.3,1.41426,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,318.15,0.812,101.3,1.40977,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,318.15,0.8415,101.3,1.40873,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,318.15,0.8812,101.3,1.40742,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,318.15,0.9423,101.3,1.40561,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,318.15,1,101.3,1.40414,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,323.15,0,101.3,1.45796,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,323.15,0.0513,101.3,1.45353,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,323.15,0.1028,101.3,1.4493,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,323.15,0.1422,101.3,1.4462,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,323.15,0.1894,101.3,1.44261,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,323.15,0.2988,101.3,1.43483,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,323.15,0.3771,101.3,1.42972,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,323.15,0.499,101.3,1.42253,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,323.15,0.591,101.3,1.41772,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,323.15,0.6991,101.3,1.41274,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,323.15,0.812,101.3,1.40831,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,323.15,0.8415,101.3,1.40729,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,323.15,0.8812,101.3,1.406,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,323.15,0.9423,101.3,1.40421,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
qNEgx,323.15,1,101.3,1.40276,Prathipati et al. (2021),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
