setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium ethyl sulfate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
XSeOL,293.15,0.6647,100,1.46447,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,293.15,0.7947,100,1.47132,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,293.15,0.897,100,1.47593,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,293.15,1,100,1.48018,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,298.15,0,100,1.41591,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,298.15,0.1016,100,1.42478,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,298.15,0.2016,100,1.43283,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,298.15,0.3005,100,1.44025,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,298.15,0.3989,100,1.44701,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,298.15,0.4975,100,1.45346,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,298.15,0.5956,100,1.45927,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,298.15,0.6647,100,1.46303,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,298.15,0.7947,100,1.4699,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,298.15,0.897,100,1.47456,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,298.15,1,100,1.47882,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,303.15,0,100,1.41386,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,303.15,0.1016,100,1.4229,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,303.15,0.2016,100,1.43107,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,303.15,0.3005,100,1.43858,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,303.15,0.3989,100,1.44545,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,303.15,0.4975,100,1.45193,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,303.15,0.5956,100,1.4578,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,303.15,0.6647,100,1.4616,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,303.15,0.7947,100,1.46848,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,303.15,0.897,100,1.4732,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,303.15,1,100,1.47746,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,308.15,0,100,1.41182,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,308.15,0.1016,100,1.42103,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,308.15,0.2016,100,1.42932,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,308.15,0.3005,100,1.43692,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,308.15,0.3989,100,1.44387,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,308.15,0.4975,100,1.4504,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,308.15,0.5956,100,1.45631,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,308.15,0.6647,100,1.46017,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,308.15,0.7947,100,1.46706,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,308.15,0.897,100,1.47182,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,308.15,1,100,1.47611,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,313.15,0,100,1.40981,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,313.15,0.1016,100,1.41917,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,313.15,0.2016,100,1.42758,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,313.15,0.3005,100,1.43525,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,313.15,0.3989,100,1.44225,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,313.15,0.4975,100,1.44886,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,313.15,0.5956,100,1.45481,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,313.15,0.6647,100,1.45872,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,313.15,0.7947,100,1.46564,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,313.15,0.897,100,1.47044,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,313.15,1,100,1.47474,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,318.15,0,100,1.40779,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,318.15,0.1016,100,1.41729,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,318.15,0.2016,100,1.42582,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,318.15,0.3005,100,1.43358,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,318.15,0.3989,100,1.44065,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,318.15,0.4975,100,1.44735,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,318.15,0.5956,100,1.45333,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,318.15,0.6647,100,1.45726,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,318.15,0.7947,100,1.46423,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,318.15,0.897,100,1.46907,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,318.15,1,100,1.47341,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,323.15,0,100,1.40574,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,323.15,0.1016,100,1.41543,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,323.15,0.2016,100,1.42407,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,323.15,0.3005,100,1.43195,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,323.15,0.3989,100,1.4391,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,323.15,0.4975,100,1.44582,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,323.15,0.5956,100,1.45184,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,323.15,0.6647,100,1.45582,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,323.15,0.7947,100,1.46285,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,323.15,0.897,100,1.46769,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
XSeOL,323.15,1,100,1.47206,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAThYT,CCCCCCO,hexan-1-ol,,,,
