setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium acetate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
LZfRR,298.15,0.8096,100,1.49874,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,298.15,0.8797,100,1.49918,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,298.15,0.9058,100,1.49933,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,298.15,0.9424,100,1.49949,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,298.15,1,100,1.49971,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,303.15,0,100,1.48249,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,303.15,0.0973,100,1.48564,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,303.15,0.1738,100,1.48782,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,303.15,0.2436,100,1.48922,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,303.15,0.3191,100,1.49069,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,303.15,0.4402,100,1.49282,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,303.15,0.5505,100,1.49445,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,303.15,0.6456,100,1.49562,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,303.15,0.6858,100,1.49604,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,303.15,0.7297,100,1.49646,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,303.15,0.8096,100,1.49726,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,303.15,0.8797,100,1.49776,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,303.15,0.9058,100,1.4979,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,303.15,0.9424,100,1.49808,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,303.15,1,100,1.49833,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,308.15,0,100,1.48035,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,308.15,0.0973,100,1.48362,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,308.15,0.1738,100,1.48596,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,308.15,0.2436,100,1.48745,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,308.15,0.3191,100,1.48897,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,308.15,0.4402,100,1.49117,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,308.15,0.5505,100,1.49289,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,308.15,0.6456,100,1.49409,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,308.15,0.6858,100,1.49452,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,308.15,0.7297,100,1.49494,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,308.15,0.8096,100,1.49575,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,308.15,0.8797,100,1.49629,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,308.15,0.9058,100,1.49645,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,308.15,0.9424,100,1.49664,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,308.15,1,100,1.49693,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,313.15,0,100,1.47815,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,313.15,0.0973,100,1.48161,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,313.15,0.1738,100,1.48402,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,313.15,0.2436,100,1.4856,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,313.15,0.3191,100,1.48717,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,313.15,0.4402,100,1.48949,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,313.15,0.5505,100,1.49129,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,313.15,0.6456,100,1.49256,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,313.15,0.6858,100,1.49303,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,313.15,0.7297,100,1.49347,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,313.15,0.8096,100,1.49429,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,313.15,0.8797,100,1.49483,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,313.15,0.9058,100,1.495,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,313.15,0.9424,100,1.49521,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,313.15,1,100,1.49551,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,318.15,0,100,1.47596,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,318.15,0.0973,100,1.47956,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,318.15,0.1738,100,1.48218,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,318.15,0.2436,100,1.48374,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,318.15,0.3191,100,1.48539,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,318.15,0.4402,100,1.48773,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,318.15,0.5505,100,1.48963,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,318.15,0.6456,100,1.49097,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,318.15,0.6858,100,1.49147,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,318.15,0.7297,100,1.49195,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,318.15,0.8096,100,1.49284,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,318.15,0.8797,100,1.49339,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,318.15,0.9058,100,1.49359,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,318.15,0.9424,100,1.49382,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
LZfRR,318.15,1,100,1.49413,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AAStGU,OCc1ccco1,2-hydroxymethylfuran,,,,
