setid,"Temperature, K",Weight fraction of water,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
htVWy,318.15,0.00968,101,1.476,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
htVWy,318.15,0.01122,101,1.4758,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
htVWy,318.15,0.01273,101,1.4755,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
htVWy,323.15,0,101,1.4763,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
htVWy,323.15,0.00655,101,1.4752,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
htVWy,323.15,0.00828,101,1.475,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
htVWy,323.15,0.00968,101,1.4747,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
htVWy,323.15,0.01122,101,1.4744,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
htVWy,323.15,0.01273,101,1.4742,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
htVWy,328.15,0,101,1.475,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
htVWy,328.15,0.00655,101,1.474,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
htVWy,328.15,0.00828,101,1.4737,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
htVWy,328.15,0.00968,101,1.4735,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
htVWy,328.15,0.01122,101,1.4733,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
htVWy,328.15,0.01273,101,1.473,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
htVWy,333.15,0,101,1.4737,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
htVWy,333.15,0.00655,101,1.4725,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
htVWy,333.15,0.00828,101,1.4722,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
htVWy,333.15,0.00968,101,1.472,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
htVWy,333.15,0.01122,101,1.4717,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
htVWy,333.15,0.01273,101,1.4714,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
htVWy,338.15,0,101,1.4722,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
htVWy,338.15,0.00655,101,1.4712,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
htVWy,338.15,0.00828,101,1.4709,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
htVWy,338.15,0.00968,101,1.4707,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
htVWy,338.15,0.01122,101,1.4704,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
htVWy,338.15,0.01273,101,1.4701,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,,
