setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium acetate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
rdxnE,298.15,0.941,100,1.50491,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,298.15,0.973,100,1.50183,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,298.15,1,100,1.49971,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,303.15,0,100,1.52046,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,303.15,0.0925,100,1.52461,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,303.15,0.1724,100,1.53005,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,303.15,0.2486,100,1.53609,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,303.15,0.5006,100,1.53885,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,303.15,0.599,100,1.53402,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,303.15,0.6954,100,1.52673,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,303.15,0.7763,100,1.51904,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,303.15,0.8488,100,1.51051,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,303.15,0.9135,100,1.50572,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,303.15,0.941,100,1.50349,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,303.15,0.973,100,1.50043,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,303.15,1,100,1.49833,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,308.15,0,100,1.51784,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,308.15,0.0925,100,1.5222,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,308.15,0.1724,100,1.52775,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,308.15,0.2486,100,1.53404,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,308.15,0.5006,100,1.53704,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,308.15,0.599,100,1.53194,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,308.15,0.6954,100,1.525,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,308.15,0.7763,100,1.51751,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,308.15,0.8488,100,1.50925,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,308.15,0.9135,100,1.50426,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,308.15,0.941,100,1.50205,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,308.15,0.973,100,1.49904,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,308.15,1,100,1.49693,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,313.15,0,100,1.51517,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,313.15,0.0925,100,1.51978,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,313.15,0.1724,100,1.52555,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,313.15,0.2486,100,1.53188,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,313.15,0.5006,100,1.53555,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,313.15,0.599,100,1.53046,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,313.15,0.6954,100,1.52342,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,313.15,0.7763,100,1.51587,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,313.15,0.8488,100,1.50814,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,313.15,0.9135,100,1.50285,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,313.15,0.941,100,1.50062,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,313.15,0.973,100,1.49764,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,313.15,1,100,1.49551,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,318.15,0,100,1.51257,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,318.15,0.0925,100,1.51739,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,318.15,0.1724,100,1.52338,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,318.15,0.2486,100,1.52976,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,318.15,0.5006,100,1.53395,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,318.15,0.599,100,1.52852,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,318.15,0.6954,100,1.522,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,318.15,0.7763,100,1.51424,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,318.15,0.8488,100,1.50698,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,318.15,0.9135,100,1.5014,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,318.15,0.941,100,1.49927,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,318.15,0.973,100,1.49621,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
rdxnE,318.15,1,100,1.49413,Nduli and Deenadayalu (2017),Refractive index,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AASYDH,O=Cc1ccco1,2-furaldehyde,,,,
