setid,"Temperature, K","Pressure, kPa","Wavelength, A",Refractive index,reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
myySB,363,100,1551,1.4614,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,368.1,100,450,1.4846,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,368.1,100,532,1.4766,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,368.1,100,633,1.4709,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,368.1,100,964,1.4634,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,368.1,100,1551,1.4601,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,373,100,450,1.4833,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,373,100,532,1.4753,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,373,100,633,1.4696,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,373,100,964,1.4621,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,373,100,1551,1.4589,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,378.15,100,450,1.482,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,378.15,100,532,1.474,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,378.15,100,633,1.4683,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,378.15,100,964,1.4608,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,378.15,100,1551,1.4576,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,383.1,100,450,1.4806,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,383.1,100,532,1.4727,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,383.1,100,633,1.4671,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,383.1,100,964,1.4596,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,383.1,100,1551,1.4564,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,388.15,100,450,1.4793,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,388.15,100,532,1.4714,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,388.15,100,633,1.4658,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,388.15,100,964,1.4583,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,388.15,100,1551,1.4551,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,393.1,100,450,1.478,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,393.1,100,532,1.4701,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,393.1,100,633,1.4645,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,393.1,100,964,1.457,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,393.1,100,1551,1.4538,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,398.15,100,450,1.4767,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,398.15,100,532,1.4688,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,398.15,100,633,1.4632,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,398.15,100,964,1.4558,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,398.15,100,1551,1.4526,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,403.1,100,450,1.4754,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,403.1,100,532,1.4675,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,403.1,100,633,1.4619,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,403.1,100,964,1.4545,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
myySB,403.1,100,1551,1.4513,Mero et al. (2022),Refractive index,Liquid,AAwvZw,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,,,,,,,
