setid,"Temperature, K",Mole fraction of 1-methyl-3-octylimidazolium tetrafluoroborate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
wRsai,298.15,0.1032,101.3,1.54291,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,298.15,0.2037,101.3,1.51915,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,298.15,0.285,101.3,1.5036,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,298.15,0.383,101.3,1.48736,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,298.15,0.4978,101.3,1.47256,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,298.15,0.5939,101.3,1.46255,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,298.15,0.7016,101.3,1.45264,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,298.15,0.7942,101.3,1.44515,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,298.15,0.9002,101.3,1.43707,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,298.15,1,101.3,1.43253,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,303.15,0,101.3,1.56705,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,303.15,0.1032,101.3,1.54103,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,303.15,0.2037,101.3,1.51812,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,303.15,0.285,101.3,1.50241,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,303.15,0.383,101.3,1.48623,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,303.15,0.4978,101.3,1.47122,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,303.15,0.5939,101.3,1.46125,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,303.15,0.7016,101.3,1.45194,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,303.15,0.7942,101.3,1.44487,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,303.15,0.9002,101.3,1.4365,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,303.15,1,101.3,1.43119,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,308.15,0,101.3,1.56464,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,308.15,0.1032,101.3,1.5395,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,308.15,0.2037,101.3,1.51715,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,308.15,0.285,101.3,1.50115,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,308.15,0.383,101.3,1.48528,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,308.15,0.4978,101.3,1.47028,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,308.15,0.5939,101.3,1.46052,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,308.15,0.7016,101.3,1.45127,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,308.15,0.7942,101.3,1.44465,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,308.15,0.9002,101.3,1.43603,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,308.15,1,101.3,1.42984,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,313.15,0,101.3,1.56226,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,313.15,0.1032,101.3,1.53808,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,313.15,0.2037,101.3,1.51615,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,313.15,0.285,101.3,1.50005,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,313.15,0.383,101.3,1.48445,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,313.15,0.4978,101.3,1.46956,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,313.15,0.5939,101.3,1.45975,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,313.15,0.7016,101.3,1.45084,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,313.15,0.7942,101.3,1.44455,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,313.15,0.9002,101.3,1.43567,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,313.15,1,101.3,1.42849,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,318.15,0,101.3,1.55997,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,318.15,0.1032,101.3,1.53703,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,318.15,0.2037,101.3,1.51553,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,318.15,0.285,101.3,1.49923,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,318.15,0.383,101.3,1.48394,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,318.15,0.4978,101.3,1.46925,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,318.15,0.5939,101.3,1.45925,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,318.15,0.7016,101.3,1.45018,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,318.15,0.7942,101.3,1.44415,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,318.15,0.9002,101.3,1.43533,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,318.15,1,101.3,1.42715,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,323.15,0,101.3,1.55725,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,323.15,0.1032,101.3,1.5358,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,323.15,0.2037,101.3,1.51485,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,323.15,0.285,101.3,1.49839,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,323.15,0.383,101.3,1.48336,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,323.15,0.4978,101.3,1.46925,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,323.15,0.5939,101.3,1.45902,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,323.15,0.7016,101.3,1.44967,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,323.15,0.7942,101.3,1.44384,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,323.15,0.9002,101.3,1.43501,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
wRsai,323.15,1,101.3,1.42583,Master and Malek (2020),Refractive index,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,,
