setid,"Temperature, K","Pressure, kPa","Wavelength, A",Refractive index,reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
wAqFG,363,100,450,1.4789,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,363,100,532,1.4724,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,363,100,633,1.4679,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,363,100,964,1.4619,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,363,100,1551,1.4596,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,368.1,100,450,1.4775,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,368.1,100,532,1.4711,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,368.1,100,633,1.4665,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,368.1,100,964,1.4605,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,368.1,100,1551,1.4583,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,373,100,450,1.4761,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,373,100,532,1.4697,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,373,100,633,1.4652,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,373,100,964,1.4592,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,373,100,1551,1.457,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,378.15,100,450,1.4747,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,378.15,100,532,1.4684,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,378.15,100,633,1.4638,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,378.15,100,964,1.4579,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,378.15,100,1551,1.4556,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,383.1,100,450,1.4734,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,383.1,100,532,1.467,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,383.1,100,633,1.4625,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,383.1,100,964,1.4565,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,383.1,100,1551,1.4543,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,388.15,100,450,1.472,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,388.15,100,532,1.4656,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,388.15,100,633,1.4611,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,388.15,100,964,1.4552,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,388.15,100,1551,1.453,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,393.1,100,450,1.4706,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,393.1,100,532,1.4643,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,393.1,100,633,1.4598,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,393.1,100,964,1.4539,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,393.1,100,1551,1.4517,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,398.15,100,450,1.4692,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,398.15,100,532,1.4629,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,398.15,100,633,1.4584,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,398.15,100,964,1.4525,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,398.15,100,1551,1.4503,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,403.1,100,450,1.4678,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,403.1,100,532,1.4616,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,403.1,100,633,1.4571,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,403.1,100,964,1.4512,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
wAqFG,403.1,100,1551,1.449,Mero et al. (2022),Refractive index,Liquid,AAsFoi,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCC1)C,1-ethyl-1-methylpyrrolidinium levulinate,,,,,,,
