setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium ethyl sulfate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
IOnlv,293.15,0.1035,101.3,1.423,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,293.15,0.2095,101.3,1.4346,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,293.15,0.3059,101.3,1.4424,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,293.15,0.405,101.3,1.4487,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,293.15,0.505,101.3,1.4546,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,293.15,0.6053,101.3,1.4602,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,293.15,0.7025,101.3,1.4646,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,293.15,0.8051,101.3,1.4695,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,293.15,0.9026,101.3,1.4728,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,293.15,1,101.3,1.475,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,298.15,0,101.3,1.4067,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,298.15,0.0471,101.3,1.4146,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,298.15,0.074,101.3,1.4176,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,298.15,0.1035,101.3,1.4212,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,298.15,0.2095,101.3,1.4329,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,298.15,0.3059,101.3,1.4408,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,298.15,0.405,101.3,1.4468,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,298.15,0.505,101.3,1.4532,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,298.15,0.6053,101.3,1.4588,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,298.15,0.7025,101.3,1.4633,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,298.15,0.8051,101.3,1.4684,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,298.15,0.9026,101.3,1.4712,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,298.15,1,101.3,1.474,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,303.15,0,101.3,1.4048,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,303.15,0.0471,101.3,1.4127,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,303.15,0.074,101.3,1.4158,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,303.15,0.1035,101.3,1.4195,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,303.15,0.2095,101.3,1.4314,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,303.15,0.3059,101.3,1.4392,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,303.15,0.405,101.3,1.4457,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,303.15,0.505,101.3,1.4517,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,303.15,0.6053,101.3,1.4572,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,303.15,0.7025,101.3,1.4614,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,303.15,0.8051,101.3,1.4667,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,303.15,0.9026,101.3,1.4691,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,303.15,1,101.3,1.4716,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,308.15,0,101.3,1.4027,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,308.15,0.0471,101.3,1.4109,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,308.15,0.074,101.3,1.4139,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,308.15,0.1035,101.3,1.4177,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,308.15,0.2095,101.3,1.4295,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,308.15,0.3059,101.3,1.4377,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,308.15,0.405,101.3,1.4442,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,308.15,0.505,101.3,1.4501,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,308.15,0.6053,101.3,1.4556,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,308.15,0.7025,101.3,1.4595,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,308.15,0.8051,101.3,1.4649,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,308.15,0.9026,101.3,1.4673,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,308.15,1,101.3,1.4706,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,313.15,0,101.3,1.4007,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,313.15,0.0471,101.3,1.4092,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,313.15,0.074,101.3,1.412,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,313.15,0.1035,101.3,1.4161,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,313.15,0.2095,101.3,1.4276,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,313.15,0.3059,101.3,1.436,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,313.15,0.405,101.3,1.4422,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,313.15,0.505,101.3,1.4482,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,313.15,0.6053,101.3,1.4536,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,313.15,0.7025,101.3,1.4579,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,313.15,0.8051,101.3,1.4628,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,313.15,0.9026,101.3,1.4651,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
IOnlv,313.15,1,101.3,1.4685,Oriyomi et al. (2020),Refractive index,Liquid,AAThEN,CCCCC(=O)O,pentanoic acid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,,
