setid,"Temperature, K",Mole fraction of 1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
xVZZD,303.15,1,101,1.51114,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,308.15,0,101,1.5095,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,308.15,0.2503,101,1.50858,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,308.15,0.5001,101,1.50871,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,308.15,0.7496,101,1.50894,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,308.15,1,101,1.50938,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,313.15,0,101,1.50816,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,313.15,0.2503,101,1.50716,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,313.15,0.5001,101,1.50723,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,313.15,0.7496,101,1.50736,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,313.15,1,101,1.50765,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,318.15,0,101,1.5068,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,318.15,0.2503,101,1.50578,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,318.15,0.5001,101,1.50574,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,318.15,0.7496,101,1.50576,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,318.15,1,101,1.50595,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,323.15,0,101,1.50543,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,323.15,0.2503,101,1.50436,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,323.15,0.5001,101,1.50428,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,323.15,0.7496,101,1.5042,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,323.15,1,101,1.50419,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,328.15,0,101,1.50403,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,328.15,0.2503,101,1.50296,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,328.15,0.5001,101,1.50286,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,328.15,0.7496,101,1.50267,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,328.15,1,101,1.50255,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,333.15,0,101,1.5027,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,333.15,0.2503,101,1.50159,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,333.15,0.5001,101,1.50142,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,333.15,0.7496,101,1.50113,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,333.15,1,101,1.50087,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,338.15,0,101,1.50136,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,338.15,0.2503,101,1.50019,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,338.15,0.5001,101,1.49996,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,338.15,0.7496,101,1.49959,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,338.15,1,101,1.49921,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,343.15,0,101,1.49997,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,343.15,0.2503,101,1.49878,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,343.15,0.5001,101,1.49854,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,343.15,0.7496,101,1.4981,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,343.15,1,101,1.49757,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,348.15,0,101,1.4986,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,348.15,0.2503,101,1.49742,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,348.15,0.5001,101,1.49709,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,348.15,0.7496,101,1.49657,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,348.15,1,101,1.49593,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,353.15,0,101,1.49726,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,353.15,0.2503,101,1.49603,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,353.15,0.5001,101,1.49563,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,353.15,0.7496,101,1.49505,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
xVZZD,353.15,1,101,1.49429,Gouveia et al. (2016a),Refractive index,Liquid,AAmkSk,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,AAtNQC,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-ethyl-3-methylimidazolium taurinate,,,,
