setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
YSpIP,303.15,0.2059,100,1.4788,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,303.15,0.3019,100,1.4667,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,303.15,0.3937,100,1.4561,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,303.15,0.5023,100,1.4447,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,303.15,0.584,100,1.4369,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,303.15,0.6946,100,1.4275,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,303.15,0.7788,100,1.4213,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,303.15,0.8707,100,1.4153,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,303.15,1,100,1.4084,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,308.15,0,100,1.5058,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,308.15,0.1011,100,1.491,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,308.15,0.2059,100,1.4769,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,308.15,0.3019,100,1.4649,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,308.15,0.3937,100,1.4544,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,308.15,0.5023,100,1.443,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,308.15,0.584,100,1.4353,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,308.15,0.6946,100,1.426,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,308.15,0.7788,100,1.4198,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,308.15,0.8707,100,1.4139,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,308.15,1,100,1.4071,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,313.15,0,100,1.5035,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,313.15,0.1011,100,1.4889,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,313.15,0.2059,100,1.4749,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,313.15,0.3019,100,1.4631,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,313.15,0.3937,100,1.4526,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,313.15,0.5023,100,1.4414,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,313.15,0.584,100,1.4338,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,313.15,0.6946,100,1.4246,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,313.15,0.7788,100,1.4184,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,313.15,0.8707,100,1.4125,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,313.15,1,100,1.4057,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,318.15,0,100,1.5012,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,318.15,0.1011,100,1.4868,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,318.15,0.2059,100,1.4729,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,318.15,0.3019,100,1.4612,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,318.15,0.3937,100,1.4509,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,318.15,0.5023,100,1.4398,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,318.15,0.584,100,1.4323,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,318.15,0.6946,100,1.4231,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,318.15,0.7788,100,1.417,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,318.15,0.8707,100,1.4111,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,318.15,1,100,1.4043,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,323.15,0,100,1.4989,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,323.15,0.1011,100,1.4847,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,323.15,0.2059,100,1.471,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,323.15,0.3019,100,1.4594,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,323.15,0.3937,100,1.4492,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,323.15,0.5023,100,1.4382,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,323.15,0.584,100,1.4307,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,323.15,0.6946,100,1.4216,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,323.15,0.7788,100,1.4155,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,323.15,0.8707,100,1.4097,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
YSpIP,323.15,1,100,1.4029,Suneetha et al. (2018),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,,
