setid,"Temperature, K",Mole fraction of 1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
oXALB,298.15,0.0254,101,1.3873,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,298.15,0.0494,101,1.3908,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,298.15,0.1004,101,1.397,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,298.15,0.15,101,1.4019,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,298.15,0.2,101,1.406,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,298.15,0.3002,101,1.4126,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,298.15,0.4003,101,1.4175,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,298.15,0.5001,101,1.4215,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,298.15,0.6005,101,1.4246,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,298.15,0.6996,101,1.4271,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,298.15,0.7985,101,1.4293,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,298.15,0.8472,101,1.4302,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,298.15,0.899,101,1.4311,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,298.15,0.9496,101,1.432,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,298.15,1,101,1.4328,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,308.15,0,101,1.379,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,308.15,0.0254,101,1.3834,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,308.15,0.0494,101,1.387,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,308.15,0.1004,101,1.3935,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,308.15,0.15,101,1.3986,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,308.15,0.2,101,1.4028,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,308.15,0.3002,101,1.4095,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,308.15,0.4003,101,1.4145,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,308.15,0.5001,101,1.4184,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,308.15,0.6005,101,1.4216,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,308.15,0.6996,101,1.4243,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,308.15,0.7985,101,1.4265,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,308.15,0.8472,101,1.4275,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,308.15,0.899,101,1.4284,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,308.15,0.9496,101,1.4293,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,308.15,1,101,1.4301,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,318.15,0,101,1.3746,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,318.15,0.0254,101,1.3794,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,318.15,0.0494,101,1.3834,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,318.15,0.1004,101,1.3903,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,318.15,0.15,101,1.3955,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,318.15,0.2,101,1.3999,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,318.15,0.3002,101,1.4066,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,318.15,0.4003,101,1.4116,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,318.15,0.5001,101,1.4155,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,318.15,0.6005,101,1.4188,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,318.15,0.6996,101,1.4214,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,318.15,0.7985,101,1.4237,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,318.15,0.8472,101,1.4247,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,318.15,0.899,101,1.4257,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,318.15,0.9496,101,1.4266,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,318.15,1,101,1.4275,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,328.15,0,101,1.3702,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,328.15,0.0254,101,1.3756,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,328.15,0.0494,101,1.3799,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,328.15,0.1004,101,1.3873,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,328.15,0.15,101,1.3928,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,328.15,0.2,101,1.3972,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,328.15,0.3002,101,1.4039,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,328.15,0.4003,101,1.4088,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,328.15,0.5001,101,1.4127,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,328.15,0.6005,101,1.4159,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,328.15,0.6996,101,1.4186,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,328.15,0.7985,101,1.4209,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,328.15,0.8472,101,1.4219,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,328.15,0.899,101,1.423,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,328.15,0.9496,101,1.4239,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,328.15,1,101,1.4248,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,338.15,0,101,1.3657,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,338.15,0.0254,101,1.3718,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,338.15,0.0494,101,1.3766,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,338.15,0.1004,101,1.3845,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,338.15,0.15,101,1.3901,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,338.15,0.2,101,1.3946,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,338.15,0.3002,101,1.4012,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,338.15,0.4003,101,1.406,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,338.15,0.5001,101,1.4099,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,338.15,0.6005,101,1.4131,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,338.15,0.6996,101,1.4158,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,338.15,0.7985,101,1.4182,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,338.15,0.8472,101,1.4192,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,338.15,0.899,101,1.4203,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,338.15,0.9496,101,1.4213,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
oXALB,338.15,1,101,1.4222,Vercher et al. (2018),Refractive index,Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,,
